Downregulated core,Dysesthesia,0.010313705542741329;;
Downregulated core,Distal Spinal Muscular Atrophy,0.010313705542741329;;
"Downregulated core,""Muscular Dystrophy, Animal"",0.010313705542741329";;
Downregulated core,HMN (Hereditary Motor Neuropathy) Proximal Type I,0.010313705542741329;;
Downregulated core,Claustrophobia,0.010313705542741329;;
Downregulated core,Paresthesia,0.010313705542741329;;
"Downregulated core,""Scleroderma, Limited"",0.010313705542741329";;
Downregulated core,CREST Syndrome,0.010313705542741329;;
Downregulated core,Painful Paresthesias,0.010313705542741329;;
Downregulated core,Phobic anxiety disorder,0.010313705542741329;;
Downregulated core,Spinal Muscular Atrophies of Childhood,0.010313705542741329;;
Downregulated core,Asthma,0.01047199715745511;;
"Downregulated core,""Eczema, Infantile"",0.010739510052267592";;
"Downregulated core,""Memory Disorder, Spatial"",0.010785376263777586";;
Downregulated core,Age-Related Memory Disorders,0.010785376263777586;;
"Downregulated core,""Memory Disorder, Semantic"",0.010785376263777586";;
Downregulated core,Memory Loss,0.010785376263777586;;
Downregulated core,Heymann Nephritis,0.011414210619958011;;
"Downregulated core,""Lipid Metabolism, Inborn Errors"",0.011414210619958011";;
Downregulated core,Idiopathic Membranous Glomerulonephritis,0.011414210619958011;;
Downregulated core,Amnestic State,0.01193805100172346;;
Downregulated core,Hysterical amnesia,0.01193805100172346;;
Downregulated core,Tactile Amnesia,0.01193805100172346;;
Downregulated core,Global Amnesia,0.01193805100172346;;
Downregulated core,Dissociative Amnesia,0.01193805100172346;;
Downregulated core,Temporary Amnesia,0.01193805100172346;;
Downregulated core,Lipoidosis,0.01193805100172346;;
Downregulated core,Hepatomegaly,0.011950560135591093;;
Downregulated core,Bipolar Disorder,0.012606968261376923;;
Downregulated core,Cortical visual impairment,0.012876727062606287;;
Downregulated core,Hereditary macular coloboma,0.012876727062606287;;
Downregulated core,Schamberg Disease,0.012876727062606287;;
Downregulated core,Cryptogenic Tonic-Clonic Epilepsy,0.012876727062606287;;
Downregulated core,Drug Withdrawal Symptoms,0.012876727062606287;;
Downregulated core,Withdrawal Symptoms,0.012876727062606287;;
Downregulated core,Incontinentia Pigmenti Achromians,0.012876727062606287;;
Downregulated core,Aortic Rupture,0.012876727062606287;;
Downregulated core,Visual Cortex Disorder,0.012876727062606287;;
Downregulated core,Hereditary Paraganglioma-Pheochromocytoma Syndrome,0.012876727062606287;;
Downregulated core,Substance Withdrawal Syndrome,0.012876727062606287;;
Downregulated core,Waardenburg Syndrome,0.012876727062606287;;
Downregulated core,Granulosa Cell Cancer,0.012876727062606287;;
"Downregulated core,""Epilepsy, Tonic-Clonic, Familial"",0.012876727062606287";;
"Downregulated core,""Epilepsy, Tonic-Clonic, Symptomatic"",0.012876727062606287";;
Downregulated core,Pigmentation Disorders,0.012876727062606287;;
Downregulated core,Congenital Nephrogenic Diabetes Insipidus,0.01294192303138108;;
Downregulated core,Duane Retraction Syndrome,0.01294192303138108;;
Downregulated core,Posterior subcapsular cataract,0.01294192303138108;;
Downregulated core,Leprosy,0.01294192303138108;;
Downregulated core,Corneal Diseases,0.01294192303138108;;
Downregulated core,Pneumonia,0.01294192303138108;;
Downregulated core,Acquired Nephrogenic Diabetes Insipidus,0.01294192303138108;;
Downregulated core,Congenital abnormality of respiratory system,0.01294192303138108;;
Downregulated core,ADH-Resistant Diabetes Insipidus,0.01294192303138108;;
Downregulated core,Choking,0.01294192303138108;;
Downregulated core,Airway Obstruction,0.01294192303138108;;
Downregulated core,Joubert syndrome 1,0.01294192303138108;;
Downregulated core,Type 1 Duane Retraction Syndrome,0.01294192303138108;;
Downregulated core,Hyperinsulinism,0.01294192303138108;;
Downregulated core,Inflammatory Bowel Diseases,0.01294192303138108;;
Downregulated core,Deletion 11p13,0.01294192303138108;;
Downregulated core,Brain Edema,0.01294192303138108;;
Downregulated core,Lewy Body Disease,0.01294192303138108;;
Downregulated core,Ventricular Dysfunction,0.01294192303138108;;
Downregulated core,Acute schizophrenia,0.01294192303138108;;
Downregulated core,Neurofibrosarcoma,0.01294192303138108;;
Downregulated core,Enchondromatosis,0.01294192303138108;;
Downregulated core,Sinusitis,0.013437905673223791;;
Downregulated core,Abnormality of the eye,0.013437905673223791;;
Downregulated core,Morphine Dependence,0.013437905673223791;;
Downregulated core,Morphine Abuse,0.013437905673223791;;
Downregulated core,Movement Disorders,0.013476312421647148;;
Downregulated core,Fetal Diseases,0.013476312421647148;;
Downregulated core,Chondroma,0.013476312421647148;;
Downregulated core,Fibroadenoma,0.013476312421647148;;
"Downregulated core,""Obesity, Abdominal"",0.013476312421647148";;
Downregulated core,Infant Death,0.013476312421647148;;
Downregulated core,Embryopathies,0.013476312421647148;;
Downregulated core,Abnormality of digit,0.013476312421647148;;
Downregulated core,Abnormality of the head,0.013476312421647148;;
Downregulated core,Indolent Systemic Mastocytosis,0.013476312421647148;;
Downregulated core,Pregnancy associated hypertension,0.013476312421647148;;
Downregulated core,Malignant Granulosa Cell Tumor,0.013476312421647148;;
"Downregulated core,""Chronic Infantile Neurological, Cutaneous, and Articular Syndrome"",0.013476312421647148";;
Downregulated core,Familial cold urticaria,0.013476312421647148;;
Downregulated core,Aggressive Systemic Mastocytosis,0.013476312421647148;;
"Downregulated core,""Granuloma, Respiratory Tract"",0.013476312421647148";;
Downregulated core,Pituitary hormone deficiency,0.013476312421647148;;
"Downregulated core,""Microphthalmia, syndromic 1"",0.013476312421647148";;
Downregulated core,Dermatofibrosarcoma Protuberans,0.013476312421647148;;
Downregulated core,Congenital melanocytic nevus,0.013476312421647148;;
Downregulated core,WAGR Syndrome,0.013476312421647148;;
Downregulated core,Maffucci Syndrome,0.013476312421647148;;
Downregulated core,CHROMOSOME 6q24-q25 DELETION SYNDROME,0.013476312421647148;;
Downregulated core,Familial primary hypomagnesemia with normocalciuria and normocalcemia,0.013476312421647148;;
Downregulated core,Enchondroma,0.013476312421647148;;
Downregulated core,Influenza,0.013649105500757491;;
Downregulated core,Thrombus,0.014155934563545362;;
Downregulated core,Zellweger-Like Syndrome,0.01416413295912948;;
Downregulated core,Active Hyperemia,0.01416413295912948;;
Downregulated core,Hyperemia,0.01416413295912948;;
Downregulated core,Venous Engorgement,0.01416413295912948;;
Downregulated core,Reactive Hyperemia,0.01416413295912948;;
Downregulated core,Bone Marrow failure syndromes,0.01511182969187842;;
Downregulated core,Roussy-Levy Syndrome (disorder),0.01511182969187842;;
Downregulated core,Gastrointestinal Stromal Sarcoma,0.01511182969187842;;
Downregulated core,Essential Hypertension,0.01511182969187842;;
Downregulated core,Jeune thoracic dystrophy,0.015343334534590285;;
Downregulated core,Autism Spectrum Disorders,0.015343334534590285;;
Downregulated core,Common Variable Immunodeficiency,0.015343334534590285;;
"Downregulated core,""Lupus Erythematosus, Systemic"",0.01573042155007349";;
Downregulated core,Libman-Sacks Disease,0.016471806292764284;;
Downregulated core,PEROXISOME BIOGENESIS DISORDER 1A (ZELLWEGER),0.016644639535836163;;
Downregulated core,Zellweger Syndrome,0.016644639535836163;;
Downregulated core,Peroxisome biogenesis disorders,0.016644639535836163;;
"Downregulated core,""Dermatitis, Allergic Contact"",0.016657048997999947";;
Downregulated core,Enterocolitis,0.017759151265320607;;
Downregulated core,Cole Carpenter syndrome,0.017759151265320607;;
Downregulated core,Hyperventilation,0.017759151265320607;;
"Downregulated core,""Glanzmann Thrombasthenia, Autosomal Dominant"",0.017759151265320607";;
Downregulated core,FNAITP,0.017759151265320607;;
Downregulated core,Eyelid Diseases,0.017759151265320607;;
Downregulated core,Metaphyseal anadysplasia,0.017759151265320607;;
Downregulated core,Postnatal microcephaly,0.017759151265320607;;
Downregulated core,Syringocystadenoma Papilliferum,0.017759151265320607;;
Downregulated core,Pulmonary Veno-Occlusive Disease (disorder),0.017759151265320607;;
Downregulated core,THROMBOCYTHEMIA 1,0.017759151265320607;;
"Downregulated core,""Hereditary Sensory Autonomic Neuropathy, Type 5"",0.017759151265320607";;
Downregulated core,Leukocyte Disorders,0.017759151265320607;;
Downregulated core,Thrombasthenia,0.017759151265320607;;
Downregulated core,Kidney Failure,0.017759151265320607;;
Downregulated core,Specific granule deficiency,0.017759151265320607;;
"Downregulated core,""Hypothermia, natural"",0.017759151265320607";;
Downregulated core,GALLOWAY-MOWAT SYNDROME 1,0.017759151265320607;;
Downregulated core,Liver Cirrhosis,0.017759151265320607;;
"Downregulated core,""Glanzmann Thrombasthenia, Type A"",0.017759151265320607";;
"Downregulated core,""Hypertension, Goldblatt"",0.017759151265320607";;
Downregulated core,Paraquat lung,0.017759151265320607;;
Downregulated core,Congenital anomaly of face,0.017759151265320607;;
Downregulated core,Hepatocellular Adenoma,0.017759151265320607;;
Downregulated core,Hepatorenal Syndrome,0.017759151265320607;;
Downregulated core,Wildervanck's syndrome,0.017759151265320607;;
"Downregulated core,""Aortic Aneurysm, Thoracic"",0.017759151265320607";;
Downregulated core,Autosomal dominant macrothrombocytopenia,0.017759151265320607;;
"Downregulated core,""Polyarthritis, Juvenile, Rheumatoid Factor Negative"",0.017800772460994093";;
Downregulated core,Juvenile psoriatic arthritis,0.017800772460994093;;
Downregulated core,Juvenile arthritis,0.017800772460994093;;
"Downregulated core,""Polyarthritis, Juvenile, Rheumatoid Factor Positive"",0.017800772460994093";;
Downregulated core,Intestinal Perforation,0.01794317888971893;;
Downregulated core,Osteogenesis imperfecta type III (disorder),0.01794317888971893;;
Downregulated core,Dysmorphic facies,0.01794317888971893;;
Downregulated core,Intestinal schistosomiasis,0.01794317888971893;;
Downregulated core,Acquired Immunodeficiency Syndrome,0.01794317888971893;;
Downregulated core,Pericementitis,0.01794317888971893;;
Downregulated core,Schistosomiasis mansoni,0.01794317888971893;;
Downregulated core,Vascular Remodeling,0.01794317888971893;;
Downregulated core,FRAXA Syndrome,0.01794317888971893;;
"Downregulated core,""HEMANGIOMA, CAPILLARY INFANTILE"",0.01794317888971893";;
Downregulated core,Patterned dystrophy of retinal pigment epithelium,0.01794317888971893;;
Downregulated core,Esophagitis,0.01794317888971893;;
Downregulated core,Pulmonary Arterial Remodeling,0.01794317888971893;;
Downregulated core,Anuria,0.01794317888971893;;
"Downregulated core,""Alcoholic Intoxication, Chronic"",0.018607383721822936";;
Downregulated core,Coxiella burnetii Infection,0.019169575536467913;;
Downregulated core,Acute Q fever,0.019169575536467913;;
Downregulated core,Polyarthritis,0.019169575536467913;;
Downregulated core,Acromegaly,0.019169575536467913;;
Downregulated core,Joubert syndrome with ocular defect,0.019169575536467913;;
Downregulated core,Chronic Q Fever,0.019169575536467913;;
Downregulated core,Q Fever,0.019169575536467913;;
Downregulated core,Anemia,0.019169575536467913;;
Downregulated core,Familial ventricular tachycardia,0.019169575536467913;;
Downregulated core,Charcot-Marie-Tooth Disease,0.019169575536467913;;
Downregulated core,Hypertensive disease,0.019179640992266343;;
Downregulated core,Juvenile-Onset Still Disease,0.019179640992266343;;
Downregulated core,Hypertrophic Cardiomyopathy,0.020249166006233586;;
Downregulated core,Extrapyramidal Disorders,0.020249166006233586;;
Downregulated core,Basal Ganglia Diseases,0.020249166006233586;;
Downregulated core,Hereditary Motor and Sensory-Neuropathy Type II,0.020249166006233586;;
Downregulated core,Lenticulostriate Disorders,0.020249166006233586;;
Downregulated core,Ventricular Fibrillation,0.020446415270196167;;
Downregulated core,Cardiac Hypertrophy,0.020449990191463603;;
Downregulated core,Juvenile pauciarticular chronic arthritis,0.021127112139765987;;
Downregulated core,Disorders of Sex Development,0.021127112139765987;;
Downregulated core,Multiple Sclerosis,0.021127112139765987;;
Downregulated core,Visual Impairment,0.021127112139765987;;
Downregulated core,Lupus Nephritis,0.02180095272025635;;
Downregulated core,Coloboma of eyelid,0.02180095272025635;;
Downregulated core,Coloboma of lens,0.02180095272025635;;
Downregulated core,Periodontitis,0.02180095272025635;;
Downregulated core,Oropharyngeal Neoplasms,0.02180095272025635;;
Downregulated core,Involutional Depression,0.02180095272025635;;
Downregulated core,Involutional paraphrenia,0.02180095272025635;;
Downregulated core,Prostatic Adenoma,0.02180095272025635;;
Downregulated core,Carotid Artery Thrombosis,0.02180095272025635;;
Downregulated core,Benign prostatic hypertrophy,0.02180095272025635;;
Downregulated core,External Carotid Artery Thrombosis,0.02180095272025635;;
Downregulated core,Overactive Detrusor,0.02180095272025635;;
Downregulated core,Benign Prostatic Hyperplasia,0.02180095272025635;;
Downregulated core,Oropharyngeal Carcinoma,0.02180095272025635;;
Downregulated core,Internal Carotid Artery Thrombosis,0.02180095272025635;;
Downregulated core,Prostatic Hypertrophy,0.02180095272025635;;
Downregulated core,Prostatic Hyperplasia,0.02180095272025635;;
Downregulated core,Common Carotid Artery Thrombosis,0.02180095272025635;;
"Downregulated core,""Psychosis, Involutional"",0.02180095272025635";;
Downregulated core,Craniofacial Abnormalities,0.02180095272025635;;
Downregulated core,Drug Allergy,0.022334456982837994;;
Downregulated core,Myopathic Ophthalmopathy,0.022547995303077245;;
Downregulated core,Ulcer,0.022547995303077245;;
Downregulated core,Metabolic acidosis,0.022547995303077245;;
"Downregulated core,""EHLERS-DANLOS SYNDROME, ARTHROCHALASIA TYPE"",0.022547995303077245";;
Downregulated core,Intermittent joint effusion,0.022547995303077245;;
Downregulated core,Osteogenesis imperfecta type IV (disorder),0.022547995303077245;;
Downregulated core,Pfeiffer type acrocephalosyndactyly,0.022547995303077245;;
Downregulated core,Acidosis,0.022547995303077245;;
Downregulated core,Chills,0.022547995303077245;;
Downregulated core,Apolipoprotein A-I deficiency,0.022547995303077245;;
"Downregulated core,""Congenital dyserythropoietic anemia, type I"",0.022547995303077245";;
"Downregulated core,""2,4-Dienoyl-CoA Reductase Deficiency"",0.022547995303077245";;
Downregulated core,Ovarian Granulosa Cell Tumor,0.022547995303077245;;
