GO_Biological_Process_2021,regulation of mRNA catabolic process (GO:0061013),10/122,2.1805545008246343e-05,0.000524539608369579,0,0,5.787606433301797,62.12038387875366,UBB;YWHAB;UBC;AKT1;PKP1;PRKCA;PKP3;RPS27A;UBA52;PSMB8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418),8/75,2.1838965961416547e-05,0.000524539608369579,0,0,7.706598586017282,82.70578841086788,CREBBP;UBB;UBC;RBPJ;RPS27A;UBA52;HIF1A;PSMB8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of cytokine-mediated signaling pathway (GO:0001960),7/55,2.245210437462533e-05,0.0005343188875942946,0,0,9.390710382513662,100.51934915575548,OAS1;OAS3;STAT2;APOA1;ISG15;SAMHD1;USP18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of gene expression (GO:0010628),21/482,2.478814428574299e-05,0.0005819455221901821,0,0,3.0097949325759776,31.9193118972136,MED1;APP;EGR1;TGFB1;DDX58;EIF2AK2;MAPK14;RBPJ;PLD1;HIF1A;ACTB;EGFR;ACTG2;SFRP4;MAPK11;RPS6KB1;S100A13;AKT1;PKP1;PKP3;TP53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of innate immune response (GO:0045824),6/38,2.490206359410571e-05,0.0005819455221901821,0,0,12.044117647058824,127.67439035147667,OAS1;STAT2;OAS3;ISG15;SAMHD1;USP18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,carnitine metabolic process (GO:0009437),4/12,2.605082160976656e-05,0.0006033052329279423,0,0,31.948051948051948,337.22642436789937,CPT1A;ACADL;CPT2;SHMT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,phosphatidylcholine metabolic process (GO:0046470),8/77,2.651379975088104e-05,0.0006033052329279423,0,0,7.482456140350878,78.84896463651506,LPCAT4;LPCAT3;MBOAT1;APOA1;PLA2G4A;MBOAT2;PEMT;CEPT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of tumor necrosis factor production (GO:0032760),8/77,2.651379975088104e-05,0.0006033052329279423,0,0,7.482456140350878,78.84896463651506,IFIH1;APP;OAS1;DDX58;OAS2;OAS3;AGER;HLA-E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of cytokine production (GO:0001818),12/182,3.0171425858612757e-05,0.0006805624232803607,0,0,4.592470588235294,47.801259377383325,HERC5;IFIH1;IRF3;GPNMB;DDX58;ANXA4;GBA;APOA1;ISG15;ATP2B1;AGER;GBP1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of cell population proliferation (GO:0008285),18/379,3.1102942063277323e-05,0.0006955261354494946,0,0,3.2777997625643054,34.0176881874535,APP;IFITM1;TGFB1;TGFB3;EIF2AK2;PLG;IFI35;GDF5;PML;IFIT3;SFRP4;RBP4;GPNMB;FRZB;IRF1;OGN;IRF6;TP53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,catechol-containing compound biosynthetic process (GO:0009713),3/5,3.6737425418416624e-05,0.0008145032609860916,0,0,95.5631067961165,975.8631687192308,DDC;TH;PAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557),8/81,3.8402120318732593e-05,0.0008429642698333031,0,0,7.071016582552272,71.89383903394761,IFIH1;APP;OAS1;DDX58;OAS2;OAS3;AGER;HLA-E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of cell-cell adhesion (GO:0022408),6/41,3.8996034070931525e-05,0.0008429642698333031,0,0,11.010084033613444,111.77493030200968,TGFB1;CDH1;EPCAM;AKT1;APOA1;PLG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of biomineral tissue development (GO:0070169),6/41,3.8996034070931525e-05,0.0008429642698333031,0,0,11.010084033613444,111.77493030200968,TGFB1;TGFB3;ISG15;ATP2B1;AMELX;SLC8A1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,purine-containing compound biosynthetic process (GO:0072522),5/26,4.496511118398464e-05,0.0009482886049695622,0,0,15.252830774003412,152.67509604030303,MTHFD1;SHMT2;SHMT1;PAICS;GART;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,phosphatidylethanolamine acyl-chain remodeling (GO:0036152),5/26,4.496511118398464e-05,0.0009482886049695622,0,0,15.252830774003412,152.67509604030303,LPCAT4;LPCAT3;MBOAT1;MBOAT2;PLA2G4A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of T cell mediated cytotoxicity (GO:0001916),5/26,4.496511118398464e-05,0.0009482886049695622,0,0,15.252830774003412,152.67509604030303,HLA-B;HLA-A;HLA-F;HLA-G;HLA-E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,antigen processing and presentation of endogenous peptide antigen (GO:0002483),4/14,5.139584780567581e-05,0.0010520408430281,0,0,25.55584415584416,252.38832012227925,HLA-A;HLA-F;HLA-G;HLA-E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,antiviral innate immune response (GO:0140374),4/14,5.139584780567581e-05,0.0010520408430281,0,0,25.55584415584416,252.38832012227925,OAS1;DDX58;MX1;IFIT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of macrophage cytokine production (GO:0010935),4/14,5.139584780567581e-05,0.0010520408430281,0,0,25.55584415584416,252.38832012227925,TGFB1;TGFB3;HLA-G;SIRT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,DNA synthesis involved in DNA repair (GO:0000731),6/43,5.150701120453996e-05,0.0010520408430281,0,0,10.413884472708002,102.82453564868692,UBB;UBC;ISG15;RPS27A;SIRT1;UBA52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of erythrocyte differentiation (GO:0045648),5/27,5.44834863369899e-05,0.001104141902798,0,0,14.558779982232751,142.93246623754686,MED1;MAPK11;STAT1;MAPK14;HIF1A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of nucleic acid-templated transcription (GO:1903508),21/511,5.770857880019928e-05,0.0011604345225404,0,0,2.82739322533137,27.595653952889133,NCOA1;MED1;EGR1;CREBBP;TGFB1;STAT1;TGFB3;PARP9;HIF1A;PML;EGFR;NFKB1;RXRA;CDH1;IRF4;IRF1;IRF7;AKT1;TBL1X;IRF6;TP53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of neuron death (GO:1901214),8/86,5.922715117496733e-05,0.0011727880163959,0,0,6.616059379217274,64.40158530375153,EGR1;INPP5A;GPNMB;UBB;LRRK2;GBA;AKT1;HLA-F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of endothelial cell migration (GO:0010595),8/86,5.922715117496733e-05,0.0011727880163959,0,0,6.616059379217274,64.40158530375153,GPI;TGFB1;PDCD6;AKT1;PRKCA;MAPK14;SIRT1;HIF1A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of innate immune response (GO:0045088),7/64,6.097410118086461e-05,0.0011982334732057,0,0,7.904342824273799,76.71213207857222,RNASEL;IRF1;IFI35;PARP9;SAMHD1;USP18;HLA-E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of small molecule metabolic process (GO:0062012),5/28,6.548549917972089e-05,0.0012772134200916,0,0,13.925081433224756,134.149803934423,ACADVL;ACADL;SIRT1;PDK2;PDK1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,aspartate metabolic process (GO:0006531),3/6,7.262505271570899e-05,0.0013954769388485,0,0,63.70550161812298,607.1262108229166,GOT1L1;GOT1;GOT2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,choline catabolic process (GO:0042426),3/6,7.262505271570899e-05,0.0013954769388485,0,0,63.70550161812298,607.1262108229166,BHMT;CHDH;ALDH7A1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,neutrophil degranulation (GO:0043312),20/481,7.381666851138843e-05,0.0014079443979304,0,0,2.8566546816034237,27.178001223397334,DSP;GPI;ANXA2;AHSG;HLA-B;HLA-C;MAPK14;PLD1;CTSS;IGF2R;NFKB1;BST2;CST3;HEBP2;PRDX4;CREG1;PKP1;ACAA1;GYG1;CD44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,aggrephagy (GO:0035973),5/29,7.812389515726655e-05,0.0014792217812989,0,0,13.344191096634091,126.19887875745364,UBB;UBC;RPS27A;UBA52;CFTR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,neutrophil activation involved in immune response (GO:0002283),20/485,8.263550746364756e-05,0.0015533080171065,0,0,2.831492119605244,26.619058728036983,DSP;GPI;ANXA2;AHSG;HLA-B;HLA-C;MAPK14;PLD1;CTSS;IGF2R;NFKB1;BST2;CST3;HEBP2;PRDX4;CREG1;PKP1;ACAA1;GYG1;CD44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of cellular process (GO:0048523),22/566,8.717694634887617e-05,0.0016268848836617,0,0,2.6696754563894523,24.954979911100445,RB1;APP;IFITM1;TGFB1;TGFB3;FHL1;EIF2AK2;APOA1;PLG;IFI35;SIRT1;PML;IFIT3;BST2;SFRP4;GPNMB;FRZB;LPCAT3;IRF1;IRF6;TP53;IP6K2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,neutrophil mediated immunity (GO:0002446),20/488,8.985097382448985e-05,0.0016599302184581,0,0,2.812902470436717,26.208819635597692,DSP;GPI;ANXA2;AHSG;HLA-B;HLA-C;MAPK14;PLD1;CTSS;IGF2R;NFKB1;BST2;CST3;HEBP2;PRDX4;CREG1;PKP1;ACAA1;GYG1;CD44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512),7/68,9.02275099470324e-05,0.0016599302184581,0,0,7.384520290244557,68.77333853480162,TGFB1;UBB;UBC;RPS27A;SIRT1;UBA52;ASPN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of blood vessel endothelial cell migration (GO:0043536),6/48,9.711676097864488e-05,0.0017740906899901,0,0,9.171802054154996,84.74375090964806,TGFB1;AKT1;PRKCA;MAPK14;HIF1A;SIRT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of cellular protein metabolic process (GO:0032268),6/49,0.0001092314621123657,0.0019814434455907,0,0,8.958048335613315,81.71568797387653,APP;TGFB1;GBA;AKT1;PKP3;NFKB1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of apoptotic process (GO:0043065),15/310,0.0001155194217979723,0.0020809540287773,0,0,3.3201506591337098,30.100724554842028,ITGB1;TGFB3;SIAH1;SIRT1;IFIT2;SFRP4;UBB;FRZB;CASP3;UBC;IRF5;RPS27A;TP53;UBA52;IP6K2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of cytokine production involved in immune response (GO:0002719),4/17,0.00011776235235682503,0.0021067278759558,0,0,19.655344655344656,177.81879612403532,TGFB1;TGFB3;APOA1;HLA-F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of macromolecule metabolic process (GO:0010604),17/384,0.00012147803077832254,0.0021337602990607,0,0,3.0338244123216183,27.352284747499983,MED1;APP;EGR1;TGFB1;ANXA2;DDX58;GBA;MAPK14;RBPJ;HIF1A;ACTG2;SFRP4;MAPK11;AKT1;PKP1;PKP3;TP53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,amino-acid betaine metabolic process (GO:0006577),3/7,0.00012562479995058008,0.0021337602990607,0,0,47.77669902912621,429.1403854278809,BHMT;CPT1A;CPT2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,cardiolipin acyl-chain remodeling (GO:0035965),3/7,0.00012562479995058008,0.0021337602990607,0,0,47.77669902912621,429.1403854278809,HADHB;HADHA;PLA2G4A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,desmosome organization (GO:0002934),3/7,0.00012562479995058008,0.0021337602990607,0,0,47.77669902912621,429.1403854278809,DSP;PRKCA;PKP3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of natural killer cell cytokine production (GO:0002727),3/7,0.00012562479995058008,0.0021337602990607,0,0,47.77669902912621,429.1403854278809,HLA-F;HLA-G;HLA-E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,nucleobase biosynthetic process (GO:0046112),3/7,0.00012562479995058008,0.0021337602990607,0,0,47.77669902912621,429.1403854278809,SHMT2;SHMT1;PAICS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of natural killer cell cytokine production (GO:0002729),3/7,0.00012562479995058008,0.0021337602990607,0,0,47.77669902912621,429.1403854278809,HLA-F;HLA-G;HLA-E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,cellular response to organic cyclic compound (GO:0071407),10/150,0.000126174036465594,0.0021337602990607,0,0,4.623462630085147,41.50874640147714,MED1;EGR1;TGFB1;CDH1;ABCB4;LRRK2;CASP3;ACTB;CFTR;EGFR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of cellular biosynthetic process (GO:0031328),11/180,0.0001273364639998112,0.0021337602990607,0,0,4.220822111698677,37.855192946014974,EGR1;NNMT;RPS6KB1;AGXT2;TYRP1;AKT1;APOA1;PLD1;HIF1A;SIRT1;EGFR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,long-chain fatty acid transport (GO:0015909),5/32,0.00012749916975883234,0.0021337602990607,0,0,11.85969356979129,106.35062447980796,CPT1A;CPT2;RPS6KB1;ACSL1;ACSL3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of interleukin-12 production (GO:0032655),6/51,0.0001370500406437497,0.0022788961886531,0,0,8.559041394335512,76.13408063986124,MAPK11;HLA-B;IRF5;MAPK14;HLA-G;AGER;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"GO_Biological_Process_2021,""antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)"",7/73,0.00014190554334740478,0.0023446049646061,0,0,6.823348236462991,60.45724610535241,HLA-B";HLA-C;HLA-A;HLA-F;HLA-G;PSMB8;HLA-E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,very long-chain fatty acid metabolic process (GO:0000038),5/33,0.00014836213704168684,0.0024204489527429,0,0,11.435551419264774,100.81415630754243,ACSL1;ACOX1;ACSL6;ACSBG1;ACAA1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of cholesterol transport (GO:0032376),5/33,0.00014836213704168684,0.0024204489527429,0,0,11.435551419264774,100.81415630754243,RXRA;ABCB4;LPCAT3;APOA1;SIRT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of adaptive immune response (GO:0002819),4/18,0.00014955512506715146,0.0024246624651511,0,0,18.250463821892392,160.74726571138245,IL4I1;IRF1;IRF7;SIRT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,protein homotetramerization (GO:0051289),6/52,0.0001529167960835723,0.002463765025098,0,0,8.372549019607844,73.55800565885791,TDO2;SHMT2;SHMT1;TRPV5;ACOT13;SAMHD1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,cellular protein modification process (GO:0006464),32/1025,0.0001549916039740235,0.0024817791401766,0,0,2.151632858581499,18.87442382584761,APP;RNASEL;LRRK2;CUL1;AFP;HIF1A;HERC5;CST3;AKT1;AMELX;PDK2;PDK1;SKP1;DSP;TGFB1;PRKCB;AHSG;EIF2AK2;APOA1;PRKCA;PTK6;ISG15;PARP9;SIRT1;PSMB8;FBXO30;SIRT3;COL3A1;ALB;UBA52;IVL;MATN3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of cell growth (GO:0030308),9/126,0.00016269647955789965,0.0025733821217877,0,0,4.968519928915969,43.34350059866046,RB1;BST2;TGFB1;FRZB;FHL1;TP53;SIRT1;PML;IP6K2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of growth (GO:0045926),9/126,0.00016269647955789965,0.0025733821217877,0,0,4.968519928915969,43.34350059866046,RB1;BST2;TGFB1;FRZB;FHL1;TP53;SIRT1;PML;IP6K2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of NF-kappaB transcription factor activity (GO:0051092),10/155,0.00016524108146651363,0.0025977900928735,0,0,4.462891071020781,38.86332427598706,APP;UBB;PRKCB;UBC;EIF2AK2;RPS27A;UBA52;AGER;TRIM22;NFKB1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of interleukin-12 production (GO:0032735),5/34,0.00017173775949669466,0.0026730263171761,0,0,11.04066045153319,95.71746837397087,MAPK11;IRF5;MAPK14;AGER;HLA-G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
